SerialNumber,Type,SubType,UnitID,FirmwareVersion,FileID,StartTime,DataState,HasGaps
1423111,UsbEnhanced,USB,,515,52,01.01.1963 03:03:03,Complete,False

OrganID,KidneySide,BloodType,CrossClampTime&Date,CrossClampTimezone,TotalIschemicTime,PerfusateLot,PerfusateExpirationDate,PerfusateUsed,Cannula,CannulaExpirationDate,CassetteLot#,CasetteExpirationDate
Anonymous,NA,N/A,,,,,,,,,,

SequentialRecordNumber,SerialNumber,FileID,InfuseTime,FlowRate,OrganResistance,IceContainerTemperature,InfuseTemperature,Error1,Error2,State,PressureSet,AveragePressure,DiastolicPressure,SystolicPressure,Checksum
02352,1423111,52,06:21:50,186,011,0048,0072,0000,1000,B0,30,20,19,20,141
02353,1423111,52,06:21:50,164,000,0048,0071,0000,1000,B0,30,0,0,0,249
02354,1423111,52,06:22:00,011,009,0048,0073,0000,1000,90,30,1,0,1,139
02355,1423111,52,06:22:10,036,019,0048,0074,0000,1000,90,30,8,3,10,241
02356,1423111,52,06:22:20,068,017,0048,0075,0000,1000,90,30,13,7,16,137
02357,1423111,52,06:22:30,099,016,0048,0075,0000,1000,90,30,17,10,20,244
02358,1423111,52,06:22:40,124,016,0048,0075,0000,1000,90,30,20,14,23,248
02359,1423111,52,06:22:50,145,015,0048,0075,0000,1000,90,30,22,19,25,245
02360,1423111,52,06:23:00,165,014,0048,0074,0000,1000,90,30,24,21,26,247
02361,1423111,52,06:23:10,178,014,0048,0074,0000,1000,90,30,26,24,27,253
02362,1423111,52,06:23:20,185,014,0048,0074,0000,1000,90,30,26,25,27,254
02363,1423111,52,06:23:30,186,014,0048,0073,0000,1000,90,30,27,26,28,247
02364,1423111,52,06:23:40,186,014,0048,0073,0000,1000,90,30,27,26,28,247
02365,1423111,52,06:23:50,186,014,0048,0073,0000,1000,90,30,27,26,28,247
02366,1423111,52,06:24:00,185,014,0048,0072,0000,1000,90,30,27,26,28,244
02367,1423111,52,06:24:10,186,014,0048,0072,0000,1000,90,30,27,26,28,247
02368,1423111,52,06:24:20,186,014,0048,0072,0000,1000,90,30,27,26,28,251
02369,1423111,52,06:24:30,186,014,0048,0071,0000,1000,90,30,27,26,28,248
02370,1423111,52,06:24:40,186,014,0048,0071,0000,1000,90,30,27,27,28,246
02371,1423111,52,06:24:50,186,014,0048,0072,0000,1000,90,30,27,27,28,245
02372,1423111,52,06:25:00,186,014,0048,0072,0000,1000,90,30,27,27,28,242
02373,1423111,52,06:25:10,185,014,0048,0072,0000,1000,90,30,27,26,28,240
02374,1423111,52,06:25:20,185,014,0048,0072,0000,1000,90,30,27,27,28,245
02375,1423111,52,06:25:30,186,014,0048,0071,0000,1000,90,30,27,27,28,245
02376,1423111,52,06:25:40,186,014,0048,0072,0000,1000,90,30,27,27,28,242
02377,1423111,52,06:25:50,186,014,0048,0072,0000,1000,90,30,27,27,28,242
02378,1423111,52,06:26:00,185,014,0048,0072,0000,1000,90,30,27,27,28,248
02379,1423111,52,06:26:10,185,014,0048,0072,0000,1000,90,30,27,26,28,249
02380,1423111,52,06:26:20,185,014,0048,0072,0000,1000,90,30,27,27,28,253
02381,1423111,52,06:26:30,186,014,0048,0072,0000,1000,90,30,27,27,28,254
02382,1423111,52,06:26:40,185,014,0048,0072,0000,1000,90,30,27,27,28,249
02383,1423111,52,06:26:50,185,014,0048,0071,0000,1000,90,30,27,27,28,250
02384,1423111,52,06:27:00,185,014,0048,0072,0000,1000,90,30,27,27,28,250
02385,1423111,52,06:27:10,185,014,0048,0072,0000,1000,90,30,27,27,28,250
02386,1423111,52,06:27:20,185,014,0048,0073,0000,1000,90,30,27,27,28,251
02387,1423111,52,06:27:30,185,014,0048,0071,0000,1000,90,30,27,27,28,249
02388,1423111,52,06:27:40,185,014,0048,0072,0000,1000,90,30,27,27,28,242
02389,1423111,52,06:27:50,185,014,0048,0072,0000,1000,90,30,27,27,28,242
02390,1423111,52,06:28:00,185,014,0048,0072,0000,1000,90,30,27,27,28,240
02391,1423111,52,06:28:10,185,014,0048,0073,0000,1000,90,30,27,27,28,241
02392,1423111,52,06:28:20,185,014,0048,0073,0000,1000,90,30,27,27,28,241
02393,1423111,52,06:28:30,185,014,0048,0072,0000,1000,90,30,27,27,28,240
02394,1423111,52,06:28:40,185,014,0048,0072,0000,1000,90,30,27,27,28,240
02395,1423111,52,06:28:50,185,014,0048,0073,0000,1000,90,30,27,27,28,241
02396,1423111,52,06:29:00,185,014,0048,0071,0000,1000,90,30,27,27,28,244
02397,1423111,52,06:29:10,185,014,0048,0072,0000,1000,90,30,27,27,28,247
02398,1423111,52,06:29:20,185,014,0048,0072,0000,1000,90,30,27,26,28,250
02399,1423111,52,06:29:30,185,014,0048,0073,0000,1000,90,30,27,27,28,250
02400,1423111,52,06:29:40,185,014,0048,0072,0000,1000,90,30,27,27,28,251
02401,1423111,52,06:29:50,185,014,0048,0073,0000,1000,90,30,27,27,28,250
02402,1423111,52,06:30:00,185,014,0048,0073,0000,1000,90,30,27,27,28,244
02403,1423111,52,06:30:10,185,014,0048,0072,0000,1000,90,30,27,27,28,245
02404,1423111,52,06:30:20,185,014,0048,0073,0000,1000,90,30,27,26,28,241
02405,1423111,52,06:30:30,185,014,0048,0072,0000,1000,90,30,27,27,28,241
02406,1423111,52,06:30:40,185,014,0048,0073,0000,1000,90,30,27,26,28,245
02407,1423111,52,06:30:50,185,014,0048,0072,0000,1000,90,30,27,27,28,245
02408,1423111,52,06:31:00,185,014,0048,0073,0000,1000,90,30,27,27,28,255
02409,1423111,52,06:31:10,185,014,0048,0073,0000,1000,90,30,27,26,28,254
02410,1423111,52,06:31:20,185,014,0048,0073,0000,1000,90,30,27,27,28,244
02411,1423111,52,06:31:30,185,014,0048,0073,0000,1000,90,30,27,27,28,244
02412,1423111,52,06:31:40,185,014,0048,0073,0000,1000,90,30,27,27,28,240
02413,1423111,52,06:31:50,185,014,0048,0073,0000,1000,90,30,27,27,28,240
02414,1423111,52,06:31:50,188,003,0048,0072,0000,1000,B0,30,6,5,6,251
02415,1423111,52,06:32:00,001,000,0048,0073,0000,1000,90,30,0,0,0,128
02416,1423111,52,06:32:10,022,018,0048,0074,0000,1000,90,30,5,1,5,140
02417,1423111,52,06:32:20,054,018,0048,0075,0000,1000,90,30,10,5,13,142
02418,1423111,52,06:32:30,084,016,0048,0076,0000,1000,90,30,14,8,18,130
02419,1423111,52,06:32:40,113,015,0048,0075,0000,1000,90,30,19,12,22,241
02420,1423111,52,06:32:50,135,015,0048,0075,0000,1000,90,30,21,16,24,247
02421,1423111,52,06:33:00,156,014,0048,0075,0000,1000,90,30,24,20,26,244
02422,1423111,52,06:33:10,172,014,0048,0074,0000,1000,90,30,25,23,26,243
02423,1423111,52,06:33:20,183,014,0048,0074,0000,1000,90,30,26,25,27,251
02424,1423111,52,06:33:30,185,014,0048,0073,0000,1000,90,30,26,25,27,252
02425,1423111,52,06:33:40,185,014,0048,0074,0000,1000,90,30,26,25,27,253
02426,1423111,52,06:33:50,185,014,0048,0072,0000,1000,90,30,26,25,27,249
02427,1423111,52,06:34:00,184,014,0048,0074,0000,1000,90,30,26,25,28,242
02428,1423111,52,06:34:10,184,014,0047,0073,0000,1000,90,30,26,25,27,251
02429,1423111,52,06:34:20,184,014,0047,0072,0000,1000,90,30,26,25,28,247
02430,1423111,52,06:34:30,184,014,0046,0072,0000,1000,90,30,27,26,28,253
02431,1423111,52,06:34:40,184,014,0046,0071,0000,1000,90,30,27,26,28,248
02432,1423111,52,06:34:50,184,014,0046,0070,0000,1000,90,30,27,26,28,251
02433,1423111,52,06:35:00,185,014,0045,0070,0000,1000,90,30,27,26,28,252
02434,1423111,52,06:35:10,184,014,0045,0070,0000,1000,90,30,27,26,28,251
02435,1423111,52,06:35:20,185,014,0044,0071,0000,1000,90,30,27,26,28,248
02436,1423111,52,06:35:30,184,014,0044,0070,0000,1000,90,30,27,26,28,250
02437,1423111,52,06:35:40,185,014,0044,0071,0000,1000,90,30,27,26,28,252
02438,1423111,52,06:35:50,184,014,0044,0071,0000,1000,90,30,27,26,28,243
02439,1423111,52,06:36:00,184,014,0044,0072,0000,1000,90,30,27,26,28,247
02440,1423111,52,06:36:10,184,014,0044,0072,0000,1000,90,30,27,26,28,248
02441,1423111,52,06:36:20,184,014,0044,0073,0000,1000,90,30,27,26,28,251
02442,1423111,52,06:36:30,184,014,0044,0074,0000,1000,90,30,27,26,28,254
02443,1423111,52,06:36:40,184,014,0044,0072,0000,1000,90,30,27,26,28,254
02444,1423111,52,06:36:50,184,014,0044,0072,0000,1000,90,30,27,26,28,248
02445,1423111,52,06:37:00,184,014,0044,0072,0000,1000,90,30,27,26,28,253
02446,1423111,52,06:37:10,184,014,0044,0073,0000,1000,90,30,27,26,28,254
02447,1423111,52,06:37:20,184,014,0044,0072,0000,1000,90,30,27,26,28,253
02448,1423111,52,06:37:30,184,014,0044,0072,0000,1000,90,30,27,26,28,243
02449,1423111,52,06:37:40,184,014,0044,0073,0000,1000,90,30,27,26,28,244
02450,1423111,52,06:37:50,184,014,0044,0073,0000,1000,90,30,27,26,28,253
02451,1423111,52,06:38:00,184,014,0043,0073,0000,1000,90,30,27,26,28,241
02452,1423111,52,06:38:10,184,014,0043,0072,0000,1000,90,30,27,26,28,242
02453,1423111,52,06:38:20,184,014,0043,0073,0000,1000,90,30,27,26,28,241
02454,1423111,52,06:38:30,184,014,0043,0072,0000,1000,90,30,27,26,28,246
02455,1423111,52,06:38:40,184,014,0043,0073,0000,1000,90,30,27,26,28,241
02456,1423111,52,06:38:50,184,014,0043,0073,0000,1000,90,30,27,26,28,243
02457,1423111,52,06:39:00,184,014,0043,0073,0000,1000,90,30,27,26,28,246
02458,1423111,52,06:39:10,184,014,0043,0072,0000,1000,90,30,27,26,28,249
02459,1423111,52,06:39:20,184,014,0043,0072,0000,1000,90,30,27,26,28,251
02460,1423111,52,06:39:30,184,014,0043,0072,0000,1000,90,30,27,26,28,240
02461,1423111,52,06:39:40,184,014,0043,0073,0000,1000,90,30,27,26,28,247
02462,1423111,52,06:39:50,184,014,0043,0073,0000,1000,90,30,27,26,28,245
02463,1423111,52,06:40:00,184,014,0043,0072,0000,1000,90,30,27,26,28,254
02464,1423111,52,06:40:10,184,014,0043,0072,0000,1000,90,30,27,26,28,248
02465,1423111,52,06:40:20,183,014,0043,0074,0000,1000,90,30,27,26,28,251
02466,1423111,52,06:40:30,184,014,0043,0072,0000,1000,90,30,27,26,28,248
02467,1423111,52,06:40:40,184,014,0043,0073,0000,1000,90,30,27,26,28,255
02468,1423111,52,06:40:50,183,014,0043,0073,0000,1000,90,30,27,26,28,246
02469,1423111,52,06:41:00,183,014,0043,0072,0000,1000,90,30,27,26,28,242
02470,1423111,52,06:41:10,184,014,0043,0074,0000,1000,90,30,27,26,28,250
02471,1423111,52,06:41:20,184,014,0043,0072,0000,1000,90,30,27,26,28,254
02472,1423111,52,06:41:30,183,014,0043,0072,0000,1000,90,30,27,26,28,251
02473,1423111,52,06:41:40,183,014,0043,0073,0000,1000,90,30,27,26,28,252
02474,1423111,52,06:41:50,183,014,0043,0072,0000,1000,90,30,27,26,28,251
02475,1423111,52,06:41:50,184,010,0043,0072,0000,1000,B0,30,19,18,19,128
02476,1423111,52,06:41:50,162,000,0043,0072,0000,1000,B0,30,0,0,0,241
02477,1423111,52,06:42:00,011,009,0043,0073,0000,1000,90,30,1,0,1,128
02478,1423111,52,06:42:10,035,020,0043,0074,0000,1000,90,30,8,3,9,134
02479,1423111,52,06:42:20,067,017,0043,0075,0000,1000,90,30,13,7,16,129
02480,1423111,52,06:42:30,098,016,0043,0075,0000,1000,90,30,16,10,20,244
02481,1423111,52,06:42:40,125,016,0043,0075,0000,1000,90,30,20,14,23,247
02482,1423111,52,06:42:50,147,014,0043,0075,0000,1000,90,30,22,18,25,251
02483,1423111,52,06:43:00,165,014,0043,0074,0000,1000,90,30,24,22,26,243
02484,1423111,52,06:43:10,178,014,0043,0074,0000,1000,90,30,26,24,27,252
02485,1423111,52,06:43:20,183,014,0043,0074,0000,1000,90,30,26,25,27,251
02486,1423111,52,06:43:30,183,014,0043,0073,0000,1000,90,30,26,25,27,254
02487,1423111,52,06:43:40,183,014,0043,0073,0000,1000,90,30,26,25,27,248
02488,1423111,52,06:43:50,183,014,0043,0072,0000,1000,90,30,26,25,27,247
02489,1423111,52,06:44:00,183,014,0043,0073,0000,1000,90,30,26,25,27,245
02490,1423111,52,06:44:10,183,014,0043,0072,0000,1000,90,30,26,26,27,254
02491,1423111,52,06:44:20,183,014,0043,0072,0000,1000,90,30,26,26,27,252
02492,1423111,52,06:44:30,183,014,0043,0072,0000,1000,90,30,26,26,27,254
02493,1423111,52,06:44:40,183,014,0043,0072,0000,1000,90,30,26,26,27,248
02494,1423111,52,06:44:50,183,014,0043,0071,0000,1000,90,30,26,26,27,253
02495,1423111,52,06:45:00,183,014,0043,0072,0000,1000,90,30,26,26,27,251
02496,1423111,52,06:45:10,183,014,0044,0071,0000,1000,90,30,26,26,27,253
02497,1423111,52,06:45:20,183,014,0044,0072,0000,1000,90,30,26,26,27,252
02498,1423111,52,06:45:30,183,014,0044,0071,0000,1000,90,30,26,26,28,254
02499,1423111,52,06:45:40,183,014,0044,0071,0000,1000,90,30,26,26,28,248
02500,1423111,52,06:45:50,183,014,0044,0072,0000,1000,90,30,26,26,27,244
02501,1423111,52,06:46:00,183,014,0044,0071,0000,1000,90,30,26,26,28,255
02502,1423111,52,06:46:10,183,014,0044,0072,0000,1000,90,30,26,26,28,254
02503,1423111,52,06:46:20,183,014,0044,0072,0000,1000,90,30,26,26,27,243
02504,1423111,52,06:46:30,183,014,0044,0071,0000,1000,90,30,26,26,28,249
02505,1423111,52,06:46:40,183,014,0044,0072,0000,1000,90,30,26,26,28,252
02506,1423111,52,06:46:50,183,014,0044,0072,0000,1000,90,30,26,26,28,254
02507,1423111,52,06:47:00,183,014,0044,0071,0000,1000,90,30,27,26,28,249
02508,1423111,52,06:47:10,183,014,0044,0072,0000,1000,90,30,26,26,28,245
02509,1423111,52,06:47:20,183,014,0044,0072,0000,1000,90,30,27,26,28,246
02510,1423111,52,06:47:30,183,014,0044,0072,0000,1000,90,30,27,26,28,255
02511,1423111,52,06:47:40,183,014,0044,0073,0000,1000,90,30,26,26,28,249
02512,1423111,52,06:47:50,183,014,0044,0072,0000,1000,90,30,27,26,28,251
02513,1423111,52,06:48:00,183,014,0044,0072,0000,1000,90,30,27,26,28,240
02514,1423111,52,06:48:10,183,014,0044,0072,0000,1000,90,30,27,26,28,246
02515,1423111,52,06:48:20,183,014,0044,0072,0000,1000,90,30,27,26,27,251
02516,1423111,52,06:48:30,183,014,0044,0071,0000,1000,90,30,27,26,28,245
02517,1423111,52,06:48:40,183,014,0044,0072,0000,1000,90,30,27,26,28,240
02518,1423111,52,06:48:50,183,014,0044,0072,0000,1000,90,30,27,26,28,254
02519,1423111,52,06:49:00,182,014,0044,0072,0000,1000,90,30,27,26,28,250
02520,1423111,52,06:49:10,182,014,0044,0073,0000,1000,90,30,27,26,28,240
02521,1423111,52,06:49:20,182,014,0044,0072,0000,1000,90,30,27,26,28,243
02522,1423111,52,06:49:30,182,014,0044,0072,0000,1000,90,30,26,26,28,240
02523,1423111,52,06:49:40,182,014,0044,0072,0000,1000,90,30,27,26,28,247
02524,1423111,52,06:49:50,182,014,0044,0072,0000,1000,90,30,27,26,28,241
02525,1423111,52,06:50:00,182,014,0044,0072,0000,1000,90,30,27,26,28,253
02526,1423111,52,06:50:10,182,014,0044,0071,0000,1000,90,30,27,26,28,252
02527,1423111,52,06:50:20,182,014,0044,0072,0000,1000,90,30,26,26,28,252
02528,1423111,52,06:50:30,182,014,0044,0072,0000,1000,90,30,26,26,28,242
02529,1423111,52,06:50:40,182,014,0044,0072,0000,1000,90,30,26,26,28,244
02530,1423111,52,06:50:50,182,014,0044,0071,0000,1000,90,30,26,26,28,254
02531,1423111,52,06:51:00,182,014,0044,0072,0000,1000,90,30,27,26,28,249
02532,1423111,52,06:51:10,182,014,0044,0072,0000,1000,90,30,26,26,28,250
02533,1423111,52,06:51:20,182,014,0044,0072,0000,1000,90,30,26,26,27,247
02534,1423111,52,06:51:30,182,014,0044,0072,0000,1000,90,30,26,26,27,241
02535,1423111,52,06:51:40,182,014,0044,0072,0000,1000,90,30,26,26,28,248
02536,1423111,52,06:51:50,182,014,0044,0072,0000,1000,90,30,26,26,27,245
02537,1423111,52,06:51:50,186,003,0044,0072,0000,1000,B0,30,5,5,5,255
02538,1423111,52,06:52:00,001,000,0044,0072,0000,1000,90,30,0,0,0,133
02539,1423111,52,06:52:10,023,017,0044,0073,0000,1000,90,30,4,1,5,130
02540,1423111,52,06:52:20,053,018,0044,0074,0000,1000,90,30,10,5,13,129
02541,1423111,52,06:52:30,086,016,0044,0075,0000,1000,90,30,15,8,18,133
02542,1423111,52,06:52:40,112,016,0044,0075,0000,1000,90,30,18,13,22,246
02543,1423111,52,06:52:50,135,015,0044,0075,0000,1000,90,30,21,16,24,249
02544,1423111,52,06:53:00,155,014,0044,0074,0000,1000,90,30,24,20,25,253
02545,1423111,52,06:53:10,172,014,0044,0074,0000,1000,90,30,25,23,26,249
02546,1423111,52,06:53:20,182,014,0044,0072,0000,1000,90,30,26,25,27,244
02547,1423111,52,06:53:30,182,013,0045,0073,0000,1000,90,30,25,25,26,241
02548,1423111,52,06:53:40,182,014,0044,0073,0000,1000,90,30,26,25,27,253
02549,1423111,52,06:53:50,182,014,0044,0072,0000,1000,90,30,26,25,27,252
02550,1423111,52,06:54:00,182,014,0045,0072,0000,1000,90,30,26,25,27,247
02551,1423111,52,06:54:10,182,014,0045,0072,0000,1000,90,30,26,25,27,247
02552,1423111,52,06:54:20,182,014,0045,0072,0000,1000,90,30,26,25,27,247
02553,1423111,52,06:54:30,182,014,0045,0072,0000,1000,90,30,26,25,27,247
02554,1423111,52,06:54:40,182,014,0045,0072,0000,1000,90,30,26,25,27,247
02555,1423111,52,06:54:50,182,014,0045,0072,0000,1000,90,30,26,25,27,247
02556,1423111,52,06:55:00,182,014,0045,0072,0000,1000,90,30,26,25,27,240
02557,1423111,52,06:55:10,182,014,0045,0072,0000,1000,90,30,26,25,27,240
02558,1423111,52,06:55:20,182,014,0045,0071,0000,1000,90,30,26,25,27,255
02559,1423111,52,06:55:30,182,014,0045,0072,0000,1000,90,30,26,25,27,252
02560,1423111,52,06:55:40,182,014,0045,0072,0000,1000,90,30,26,26,27,242
02561,1423111,52,06:55:50,182,014,0045,0072,0000,1000,90,30,26,26,27,242
02562,1423111,52,06:56:00,182,014,0045,0071,0000,1000,90,30,26,26,27,244
02563,1423111,52,06:56:10,182,014,0045,0071,0000,1000,90,30,26,26,27,244
02564,1423111,52,06:56:20,182,014,0045,0071,0000,1000,90,30,26,26,27,240
02565,1423111,52,06:56:30,182,014,0045,0072,0000,1000,90,30,26,26,27,243
02566,1423111,52,06:56:40,182,014,0045,0072,0000,1000,90,30,26,26,27,247
02567,1423111,52,06:56:50,182,014,0045,0071,0000,1000,90,30,26,26,27,244
02568,1423111,52,06:57:00,182,014,0045,0072,0000,1000,90,30,26,26,27,252
02569,1423111,52,06:57:10,182,014,0045,0071,0000,1000,90,30,26,26,27,255
02570,1423111,52,06:57:20,182,014,0045,0071,0000,1000,90,30,26,26,28,251
02571,1423111,52,06:57:30,182,014,0045,0073,0000,1000,90,30,26,26,27,246
02572,1423111,52,06:57:40,182,014,0045,0071,0000,1000,90,30,26,26,28,255
02573,1423111,52,06:57:50,182,014,0045,0072,0000,1000,90,30,26,26,27,243
02574,1423111,52,06:58:00,181,014,0045,0072,0000,1000,90,30,26,26,27,253
02575,1423111,52,06:58:10,182,014,0045,0072,0000,1000,90,30,26,26,27,254
02576,1423111,52,06:58:20,182,014,0045,0071,0000,1000,90,30,26,26,28,242
02577,1423111,52,06:58:30,181,014,0045,0071,0000,1000,90,30,26,26,27,254
02578,1423111,52,06:58:40,181,014,0045,0071,0000,1000,90,30,26,26,27,246
02579,1423111,52,06:58:50,181,014,0045,0072,0000,1000,90,30,26,26,27,245
02580,1423111,52,06:59:00,181,014,0045,0072,0000,1000,90,30,26,26,28,248
02581,1423111,52,06:59:10,182,014,0045,0072,0000,1000,90,30,26,26,27,244
02582,1423111,52,06:59:20,181,014,0045,0072,0000,1000,90,30,26,26,27,247
02583,1423111,52,06:59:30,181,014,0045,0072,0000,1000,90,30,26,26,27,247
02584,1423111,52,06:59:40,181,014,0045,0071,0000,1000,90,30,26,26,28,251
02585,1423111,52,06:59:50,182,014,0045,0072,0000,1000,90,30,26,26,28,251
02586,1423111,52,07:00:00,181,014,0045,0072,0000,1000,90,30,26,26,27,252
02587,1423111,52,07:00:10,181,014,0045,0071,0000,1000,90,30,26,26,27,255
02588,1423111,52,07:00:20,181,014,0045,0071,0000,1000,90,30,26,26,27,243
02589,1423111,52,07:00:30,181,014,0045,0072,0000,1000,90,30,26,26,28,255
02590,1423111,52,07:00:40,181,014,0045,0071,0000,1000,90,30,26,26,28,243
02591,1423111,52,07:00:50,181,014,0045,0072,0000,1000,90,30,26,26,28,240
02592,1423111,52,07:01:00,181,014,0045,0072,0000,1000,90,30,26,26,27,248
02593,1423111,52,07:01:10,181,014,0045,0072,0000,1000,90,30,26,26,27,248
02594,1423111,52,07:01:20,181,014,0045,0073,0000,1000,90,30,26,26,27,253
02595,1423111,52,07:01:30,181,014,0045,0072,0000,1000,90,30,26,26,27,252
02596,1423111,52,07:01:40,181,014,0045,0072,0000,1000,90,30,26,25,28,244
02597,1423111,52,07:01:50,181,014,0045,0072,0000,1000,90,30,26,26,28,247
02598,1423111,52,07:01:50,182,010,0045,0072,0000,1000,B0,30,19,18,19,135
02599,1423111,52,07:01:50,161,000,0045,0071,0000,1000,B0,30,0,0,0,242
02600,1423111,52,07:02:00,011,009,0046,0073,0000,1000,90,30,1,0,1,130
02601,1423111,52,07:02:10,035,020,0045,0074,0000,1000,90,30,7,3,9,134
02602,1423111,52,07:02:20,068,017,0045,0074,0000,1000,90,30,13,6,15,128
02603,1423111,52,07:02:30,100,016,0045,0074,0000,1000,90,30,17,11,20,255
02604,1423111,52,07:02:40,127,015,0046,0075,0000,1000,90,30,20,15,23,248
02605,1423111,52,07:02:50,148,014,0045,0074,0000,1000,90,30,22,19,25,250
02606,1423111,52,07:03:00,168,014,0045,0074,0000,1000,90,30,25,23,26,242
02607,1423111,52,07:03:10,180,013,0045,0074,0000,1000,90,30,25,24,27,245
02608,1423111,52,07:03:20,181,013,0045,0074,0000,1000,90,30,25,25,27,249
02609,1423111,52,07:03:30,181,013,0045,0074,0000,1000,90,30,25,25,27,249
02610,1423111,52,07:03:40,181,013,0045,0073,0000,1000,90,30,25,25,27,241
02611,1423111,52,07:03:50,181,013,0045,0072,0000,1000,90,30,25,25,27,240
02612,1423111,52,07:04:00,181,014,0045,0072,0000,1000,90,30,26,25,27,245
02613,1423111,52,07:04:10,181,014,0045,0072,0000,1000,90,30,26,25,27,245
02614,1423111,52,07:04:20,181,014,0046,0072,0000,1000,90,30,26,25,27,242
02615,1423111,52,07:04:30,181,014,0045,0072,0000,1000,90,30,26,25,27,241
02616,1423111,52,07:04:40,181,014,0045,0073,0000,1000,90,30,26,25,27,244
02617,1423111,52,07:04:50,181,014,0046,0072,0000,1000,90,30,26,25,27,246
02618,1423111,52,07:05:00,181,014,0045,0072,0000,1000,90,30,26,25,27,254
02619,1423111,52,07:05:10,181,014,0046,0072,0000,1000,90,30,26,25,27,253
02620,1423111,52,07:05:20,181,014,0046,0072,0000,1000,90,30,26,25,27,244
02621,1423111,52,07:05:30,181,014,0045,0071,0000,1000,90,30,26,26,27,247
02622,1423111,52,07:05:40,181,014,0046,0071,0000,1000,90,30,26,25,27,243
02623,1423111,52,07:05:50,181,014,0045,0072,0000,1000,90,30,26,25,27,243
02624,1423111,52,07:06:00,181,014,0046,0071,0000,1000,90,30,26,26,27,241
02625,1423111,52,07:06:10,181,014,0045,0071,0000,1000,90,30,26,25,27,241
02626,1423111,52,07:06:20,181,014,0046,0071,0000,1000,90,30,26,25,27,242
02627,1423111,52,07:06:30,181,014,0045,0072,0000,1000,90,30,26,25,27,242
02628,1423111,52,07:06:40,181,014,0046,0071,0000,1000,90,30,26,25,27,250
02629,1423111,52,07:06:50,181,014,0045,0071,0000,1000,90,30,26,26,27,250
02630,1423111,52,07:07:00,181,014,0046,0071,0000,1000,90,30,26,25,27,246
02631,1423111,52,07:07:10,181,014,0046,0072,0000,1000,90,30,26,25,27,245
02632,1423111,52,07:07:20,181,014,0046,0071,0000,1000,90,30,26,25,27,246
02633,1423111,52,07:07:30,181,014,0046,0072,0000,1000,90,30,26,25,27,245
02634,1423111,52,07:07:40,181,014,0046,0071,0000,1000,90,30,26,25,27,246
02635,1423111,52,07:07:50,181,014,0046,0071,0000,1000,90,30,26,25,27,246
02636,1423111,52,07:08:00,181,014,0046,0071,0000,1000,90,30,26,25,27,255
02637,1423111,52,07:08:10,181,014,0046,0072,0000,1000,90,30,26,25,27,252
02638,1423111,52,07:08:20,181,014,0046,0071,0000,1000,90,30,26,25,27,243
02639,1423111,52,07:08:30,181,014,0046,0072,0000,1000,90,30,26,25,27,240
02640,1423111,52,07:08:40,181,014,0046,0072,0000,1000,90,30,26,25,27,249
02641,1423111,52,07:08:50,181,014,0046,0072,0000,1000,90,30,26,25,27,249
02642,1423111,52,07:09:00,181,014,0046,0071,0000,1000,90,30,26,25,27,253
02643,1423111,52,07:09:10,181,014,0046,0071,0000,1000,90,30,26,25,27,253
02644,1423111,52,07:09:20,181,014,0046,0071,0000,1000,90,30,26,25,27,249
02645,1423111,52,07:09:30,181,014,0046,0071,0000,1000,90,30,26,25,27,249
02646,1423111,52,07:09:40,181,014,0046,0072,0000,1000,90,30,26,25,27,254
02647,1423111,52,07:09:50,181,014,0046,0072,0000,1000,90,30,26,25,27,254
02648,1423111,52,07:10:00,181,014,0046,0072,0000,1000,90,30,26,25,27,252
02649,1423111,52,07:10:10,181,014,0046,0071,0000,1000,90,30,26,25,27,255
02650,1423111,52,07:10:20,181,014,0046,0072,0000,1000,90,30,26,25,27,247
02651,1423111,52,07:10:30,181,014,0046,0072,0000,1000,90,30,26,25,27,247
02652,1423111,52,07:10:40,181,014,0046,0071,0000,1000,90,30,26,25,27,240
